subject,item,resp,correct,rt,age,gender,income,edu
47,18,6,0,21255,28,Male,75000-99999,MastersDegree
47,19,5,0,2258,28,Male,75000-99999,MastersDegree
47,20,6,0,3969,28,Male,75000-99999,MastersDegree
47,21,7,0,3412,28,Male,75000-99999,MastersDegree
47,22,6,0,6790,28,Male,75000-99999,MastersDegree
47,23,7,0,2313,28,Male,75000-99999,MastersDegree
47,24,7,0,10108,28,Male,75000-99999,MastersDegree
47,25,8,0,2608,28,Male,75000-99999,MastersDegree
47,26,7,0,3180,28,Male,75000-99999,MastersDegree
47,27,6,0,11856,28,Male,75000-99999,MastersDegree
47,28,4,0,3533,28,Male,75000-99999,MastersDegree
47,29,7,0,3914,28,Male,75000-99999,MastersDegree
47,30,4,0,691320,28,Male,75000-99999,MastersDegree
47,31,3,0,1500,28,Male,75000-99999,MastersDegree
47,32,7,0,1891,28,Male,75000-99999,MastersDegree
47,33,6,0,1155,28,Male,75000-99999,MastersDegree
47,34,4,0,2578,28,Male,75000-99999,MastersDegree
47,35,2,0,4000,28,Male,75000-99999,MastersDegree
47,36,2,1,13694,28,Male,75000-99999,MastersDegree
48,1,1,0,22673,32,Male,50000-74999,BachelorDegree
48,2,1,1,53641,32,Male,50000-74999,BachelorDegree
48,3,7,1,54307,32,Male,50000-74999,BachelorDegree
48,4,4,1,39568,32,Male,50000-74999,BachelorDegree
48,5,3,1,36707,32,Male,50000-74999,BachelorDegree
48,6,1,1,18914,32,Male,50000-74999,BachelorDegree
48,7,6,1,26222,32,Male,50000-74999,BachelorDegree
48,8,1,1,45002,32,Male,50000-74999,BachelorDegree
48,9,3,0,45309,32,Male,50000-74999,BachelorDegree
48,10,8,0,29952,32,Male,50000-74999,BachelorDegree
48,11,6,0,46853,32,Male,50000-74999,BachelorDegree
48,12,7,0,27873,32,Male,50000-74999,BachelorDegree
48,13,2,1,54889,32,Male,50000-74999,BachelorDegree
48,14,6,0,26355,32,Male,50000-74999,BachelorDegree
48,15,2,1,60462,32,Male,50000-74999,BachelorDegree
48,16,7,0,42021,32,Male,50000-74999,BachelorDegree
48,17,3,0,55946,32,Male,50000-74999,BachelorDegree
48,18,4,0,77305,32,Male,50000-74999,BachelorDegree
48,19,5,0,28953,32,Male,50000-74999,BachelorDegree
48,20,8,1,59927,32,Male,50000-74999,BachelorDegree
48,21,4,0,13443,32,Male,50000-74999,BachelorDegree
48,22,7,1,14512,32,Male,50000-74999,BachelorDegree
48,23,6,1,31086,32,Male,50000-74999,BachelorDegree
48,24,1,0,33405,32,Male,50000-74999,BachelorDegree
48,25,7,1,35816,32,Male,50000-74999,BachelorDegree
48,26,5,0,35116,32,Male,50000-74999,BachelorDegree
48,27,7,1,28661,32,Male,50000-74999,BachelorDegree
48,28,5,1,46518,32,Male,50000-74999,BachelorDegree
48,29,6,1,40368,32,Male,50000-74999,BachelorDegree
48,30,1,0,28236,32,Male,50000-74999,BachelorDegree
48,31,4,1,31355,32,Male,50000-74999,BachelorDegree
48,32,4,0,60169,32,Male,50000-74999,BachelorDegree
48,33,6,0,45545,32,Male,50000-74999,BachelorDegree
48,34,4,0,34921,32,Male,50000-74999,BachelorDegree
48,35,1,0,32198,32,Male,50000-74999,BachelorDegree
48,36,5,0,61780,32,Male,50000-74999,BachelorDegree
49,1,4,0,13463,30,Male,25000-34999,MastersDegree
49,2,3,0,2380,30,Male,25000-34999,MastersDegree
49,3,6,0,1258,30,Male,25000-34999,MastersDegree
49,4,3,0,3336,30,Male,25000-34999,MastersDegree
49,5,7,0,2120,30,Male,25000-34999,MastersDegree
49,6,4,0,1333,30,Male,25000-34999,MastersDegree
49,7,6,1,1500,30,Male,25000-34999,MastersDegree
49,8,1,1,1422,30,Male,25000-34999,MastersDegree
49,9,2,0,1640,30,Male,25000-34999,MastersDegree
49,10,3,0,1764,30,Male,25000-34999,MastersDegree
49,11,6,0,1486,30,Male,25000-34999,MastersDegree
49,12,3,0,1324,30,Male,25000-34999,MastersDegree
49,13,8,0,1347,30,Male,25000-34999,MastersDegree
49,14,7,0,1578,30,Male,25000-34999,MastersDegree
49,15,5,0,3574,30,Male,25000-34999,MastersDegree
49,16,6,0,1956,30,Male,25000-34999,MastersDegree
49,17,7,0,1922,30,Male,25000-34999,MastersDegree
49,18,3,0,1971,30,Male,25000-34999,MastersDegree
49,19,5,0,2483,30,Male,25000-34999,MastersDegree
49,20,1,0,2390,30,Male,25000-34999,MastersDegree
49,21,3,0,1438,30,Male,25000-34999,MastersDegree
49,22,7,1,1507,30,Male,25000-34999,MastersDegree
49,23,4,0,1727,30,Male,25000-34999,MastersDegree
49,24,6,0,1641,30,Male,25000-34999,MastersDegree
49,25,2,0,1890,30,Male,25000-34999,MastersDegree
49,26,3,0,1531,30,Male,25000-34999,MastersDegree
49,27,1,0,1422,30,Male,25000-34999,MastersDegree
49,28,7,0,1424,30,Male,25000-34999,MastersDegree
49,29,5,0,1381,30,Male,25000-34999,MastersDegree
49,30,3,0,1359,30,Male,25000-34999,MastersDegree
49,31,5,0,1315,30,Male,25000-34999,MastersDegree
49,32,5,0,1208,30,Male,25000-34999,MastersDegree
49,33,7,0,1250,30,Male,25000-34999,MastersDegree
49,34,1,1,1482,30,Male,25000-34999,MastersDegree
49,35,3,1,1079,30,Male,25000-34999,MastersDegree
49,36,2,1,1322278,30,Male,25000-34999,MastersDegree
50,1,2,0,15074,39,Male,25000-34999,SomeColl
50,2,8,0,13917,39,Male,25000-34999,SomeColl
50,3,7,1,14320,39,Male,25000-34999,SomeColl
50,4,5,0,20110,39,Male,25000-34999,SomeColl
50,5,3,1,17458,39,Male,25000-34999,SomeColl
50,6,1,1,11662,39,Male,25000-34999,SomeColl
50,7,2,0,29260,39,Male,25000-34999,SomeColl
50,8,3,0,7612,39,Male,25000-34999,SomeColl
50,9,7,0,12112,39,Male,25000-34999,SomeColl
50,10,8,0,16973,39,Male,25000-34999,SomeColl
50,11,5,1,5059,39,Male,25000-34999,SomeColl
50,12,5,0,19233,39,Male,25000-34999,SomeColl
50,13,2,1,15613,39,Male,25000-34999,SomeColl
50,14,6,0,5616,39,Male,25000-34999,SomeColl
50,15,2,1,27559,39,Male,25000-34999,SomeColl
50,16,1,0,10751,39,Male,25000-34999,SomeColl
50,17,5,0,9833,39,Male,25000-34999,SomeColl
50,18,4,0,7837,39,Male,25000-34999,SomeColl
50,19,6,0,5856,39,Male,25000-34999,SomeColl
50,20,4,0,3994,39,Male,25000-34999,SomeColl
50,21,7,0,5062,39,Male,25000-34999,SomeColl
50,22,1,0,9933,39,Male,25000-34999,SomeColl
50,23,4,0,6617,39,Male,25000-34999,SomeColl
50,24,8,0,9735,39,Male,25000-34999,SomeColl
50,25,2,0,12431,39,Male,25000-34999,SomeColl
50,26,6,0,5521,39,Male,25000-34999,SomeColl
50,27,3,0,10239,39,Male,25000-34999,SomeColl
50,28,2,0,6528,39,Male,25000-34999,SomeColl
50,29,7,0,6177,39,Male,25000-34999,SomeColl
50,30,3,0,5100,39,Male,25000-34999,SomeColl
50,31,4,1,8999,39,Male,25000-34999,SomeColl
50,32,2,0,11163,39,Male,25000-34999,SomeColl
50,33,3,0,4127,39,Male,25000-34999,SomeColl
50,34,7,0,3146,39,Male,25000-34999,SomeColl
50,35,2,0,4447,39,Male,25000-34999,SomeColl
50,36,5,0,4110,39,Male,25000-34999,SomeColl
51,1,5,1,20798,62,Female,35000-49999,AssociateDegree
51,2,1,1,22927,62,Female,35000-49999,AssociateDegree
51,3,7,1,8063,62,Female,35000-49999,AssociateDegree
51,4,4,1,26376,62,Female,35000-49999,AssociateDegree
51,5,3,1,7615,62,Female,35000-49999,AssociateDegree
51,6,1,1,10240,62,Female,35000-49999,AssociateDegree
51,7,6,1,27551,62,Female,35000-49999,AssociateDegree
51,8,7,0,26287,62,Female,35000-49999,AssociateDegree
51,9,1,0,31312,62,Female,35000-49999,AssociateDegree
51,10,6,0,28559,62,Female,35000-49999,AssociateDegree
51,11,5,1,34430,62,Female,35000-49999,AssociateDegree
51,12,6,1,28031,62,Female,35000-49999,AssociateDegree
51,13,5,0,30119,62,Female,35000-49999,AssociateDegree
51,14,8,0,29383,62,Female,35000-49999,AssociateDegree
51,15,2,1,25583,62,Female,35000-49999,AssociateDegree
51,16,8,0,11767,62,Female,35000-49999,AssociateDegree
51,17,6,1,16768,62,Female,35000-49999,AssociateDegree
51,18,7,1,25407,62,Female,35000-49999,AssociateDegree
51,19,7,0,33399,62,Female,35000-49999,AssociateDegree
51,20,4,0,32344,62,Female,35000-49999,AssociateDegree
51,21,4,0,11240,62,Female,35000-49999,AssociateDegree
51,22,6,0,15408,62,Female,35000-49999,AssociateDegree
51,23,1,0,17759,62,Female,35000-49999,AssociateDegree
51,24,3,1,18167,62,Female,35000-49999,AssociateDegree
51,25,7,1,13623,62,Female,35000-49999,AssociateDegree
51,26,5,0,15608,62,Female,35000-49999,AssociateDegree
51,27,6,0,12784,62,Female,35000-49999,AssociateDegree
51,28,2,0,16343,62,Female,35000-49999,AssociateDegree
51,29,3,0,19976,62,Female,35000-49999,AssociateDegree
51,30,4,0,21535,62,Female,35000-49999,AssociateDegree
51,31,5,0,12608,62,Female,35000-49999,AssociateDegree
51,32,8,1,16112,62,Female,35000-49999,AssociateDegree
51,33,8,0,26632,62,Female,35000-49999,AssociateDegree
51,34,5,0,14351,62,Female,35000-49999,AssociateDegree
51,35,1,0,21464,62,Female,35000-49999,AssociateDegree
51,36,1,0,11855,62,Female,35000-49999,AssociateDegree
52,1,5,1,61940,51,Female,16000-24999,BachelorDegree
52,2,1,1,21777,51,Female,16000-24999,BachelorDegree
52,3,1,0,1417,51,Female,16000-24999,BachelorDegree
52,4,4,1,27135,51,Female,16000-24999,BachelorDegree
52,5,3,1,21582,51,Female,16000-24999,BachelorDegree
52,6,1,1,15696,51,Female,16000-24999,BachelorDegree
52,7,6,1,18106,51,Female,16000-24999,BachelorDegree
52,8,1,1,54135,51,Female,16000-24999,BachelorDegree
52,9,8,1,21607,51,Female,16000-24999,BachelorDegree
52,10,4,1,26662,51,Female,16000-24999,BachelorDegree
52,11,5,1,15992,51,Female,16000-24999,BachelorDegree
52,12,6,1,21577,51,Female,16000-24999,BachelorDegree
52,13,2,1,58536,51,Female,16000-24999,BachelorDegree
52,14,1,1,21510,51,Female,16000-24999,BachelorDegree
52,15,8,0,72440,51,Female,16000-24999,BachelorDegree
52,16,4,1,32185,51,Female,16000-24999,BachelorDegree
52,17,6,1,21560,51,Female,16000-24999,BachelorDegree
52,18,7,1,26999,51,Female,16000-24999,BachelorDegree
52,19,3,1,16415,51,Female,16000-24999,BachelorDegree
52,20,8,1,31129,51,Female,16000-24999,BachelorDegree
52,21,8,1,87527,51,Female,16000-24999,BachelorDegree
52,22,3,0,82879,51,Female,16000-24999,BachelorDegree
52,23,8,0,58430,51,Female,16000-24999,BachelorDegree
52,24,3,1,50609,51,Female,16000-24999,BachelorDegree
52,25,2,0,95135,51,Female,16000-24999,BachelorDegree
52,26,2,1,72270,51,Female,16000-24999,BachelorDegree
52,27,5,0,39240,51,Female,16000-24999,BachelorDegree
52,28,8,0,105080,51,Female,16000-24999,BachelorDegree
52,29,2,0,39103,51,Female,16000-24999,BachelorDegree
52,30,5,1,76089,51,Female,16000-24999,BachelorDegree
52,31,7,0,37137,51,Female,16000-24999,BachelorDegree
52,32,8,1,27631,51,Female,16000-24999,BachelorDegree
52,33,5,1,112735,51,Female,16000-24999,BachelorDegree
52,34,2,0,63967,51,Female,16000-24999,BachelorDegree
52,35,3,1,43368,51,Female,16000-24999,BachelorDegree
52,36,1,0,80583,51,Female,16000-24999,BachelorDegree
53,1,5,1,50096,48,Female,35000-49999,SomeColl
53,2,1,1,21620,48,Female,35000-49999,SomeColl
53,3,7,1,19591,48,Female,35000-49999,SomeColl
53,4,4,1,30169,48,Female,35000-49999,SomeColl
53,5,3,1,40055,48,Female,35000-49999,SomeColl
53,6,1,1,70105,48,Female,35000-49999,SomeColl
53,7,6,1,34448,48,Female,35000-49999,SomeColl
53,8,1,1,23513,48,Female,35000-49999,SomeColl
53,9,8,1,20343,48,Female,35000-49999,SomeColl
53,10,8,0,40824,48,Female,35000-49999,SomeColl
53,11,5,1,19110,48,Female,35000-49999,SomeColl
53,12,6,1,27849,48,Female,35000-49999,SomeColl
53,13,8,0,29576,48,Female,35000-49999,SomeColl
53,14,1,1,34344,48,Female,35000-49999,SomeColl
53,15,2,1,45727,48,Female,35000-49999,SomeColl
53,16,1,0,18881,48,Female,35000-49999,SomeColl
53,17,8,0,43320,48,Female,35000-49999,SomeColl
53,18,7,1,26503,48,Female,35000-49999,SomeColl
53,19,5,0,16529,48,Female,35000-49999,SomeColl
53,20,8,1,36615,48,Female,35000-49999,SomeColl
53,21,4,0,75529,48,Female,35000-49999,SomeColl
53,22,8,0,51324,48,Female,35000-49999,SomeColl
53,23,8,0,78331,48,Female,35000-49999,SomeColl
53,24,3,1,156681,48,Female,35000-49999,SomeColl
53,25,7,1,85854,48,Female,35000-49999,SomeColl
53,26,7,0,131634,48,Female,35000-49999,SomeColl
53,27,4,0,41078,48,Female,35000-49999,SomeColl
53,28,4,0,50770,48,Female,35000-49999,SomeColl
53,29,7,0,77584,48,Female,35000-49999,SomeColl
53,30,1,0,57560,48,Female,35000-49999,SomeColl
53,31,7,0,78816,48,Female,35000-49999,SomeColl
53,32,7,0,119088,48,Female,35000-49999,SomeColl
53,33,4,0,105183,48,Female,35000-49999,SomeColl
53,34,4,0,33399,48,Female,35000-49999,SomeColl
53,35,1,0,190985,48,Female,35000-49999,SomeColl
53,36,1,0,66525,48,Female,35000-49999,SomeColl
54,1,5,1,15188,52,Female,35000-49999,SomeColl
54,2,1,1,18384,52,Female,35000-49999,SomeColl
54,3,7,1,18523,52,Female,35000-49999,SomeColl
54,4,4,1,6147,52,Female,35000-49999,SomeColl
54,5,3,1,12446,52,Female,35000-49999,SomeColl
54,6,1,1,16216,52,Female,35000-49999,SomeColl
54,7,6,1,29146,52,Female,35000-49999,SomeColl
54,8,1,1,26347,52,Female,35000-49999,SomeColl
54,9,8,1,9247,52,Female,35000-49999,SomeColl
54,10,4,1,40372,52,Female,35000-49999,SomeColl
54,11,1,0,7241,52,Female,35000-49999,SomeColl
54,12,6,1,18799,52,Female,35000-49999,SomeColl
54,13,8,0,20056,52,Female,35000-49999,SomeColl
54,14,1,1,19030,52,Female,35000-49999,SomeColl
54,15,6,0,27145,52,Female,35000-49999,SomeColl
54,16,4,1,20718,52,Female,35000-49999,SomeColl
54,17,6,1,20128,52,Female,35000-49999,SomeColl
54,18,7,1,9698,52,Female,35000-49999,SomeColl
54,19,3,1,27972,52,Female,35000-49999,SomeColl
54,20,2,0,26204,52,Female,35000-49999,SomeColl
54,21,8,1,34320,52,Female,35000-49999,SomeColl
54,22,7,1,24392,52,Female,35000-49999,SomeColl
54,23,6,1,47323,52,Female,35000-49999,SomeColl
54,24,8,0,71782,52,Female,35000-49999,SomeColl
54,25,7,1,28495,52,Female,35000-49999,SomeColl
54,26,2,1,22120,52,Female,35000-49999,SomeColl
54,27,4,0,44070,52,Female,35000-49999,SomeColl
54,28,5,1,61295,52,Female,35000-49999,SomeColl
54,29,3,0,53617,52,Female,35000-49999,SomeColl
54,30,8,0,75148,52,Female,35000-49999,SomeColl
54,31,3,0,24455,52,Female,35000-49999,SomeColl
54,32,8,1,100258,52,Female,35000-49999,SomeColl
54,33,7,0,69202,52,Female,35000-49999,SomeColl
54,34,3,0,31613,52,Female,35000-49999,SomeColl
54,35,3,1,14049,52,Female,35000-49999,SomeColl
54,36,3,0,21177,52,Female,35000-49999,SomeColl
55,1,5,1,18850,39,Female,35000-49999,BachelorDegree
55,2,1,1,11300,39,Female,35000-49999,BachelorDegree
55,3,7,1,12145,39,Female,35000-49999,BachelorDegree
55,4,4,1,21274,39,Female,35000-49999,BachelorDegree
55,5,3,1,13042,39,Female,35000-49999,BachelorDegree
55,6,1,1,36405,39,Female,35000-49999,BachelorDegree
55,7,6,1,16992,39,Female,35000-49999,BachelorDegree
55,8,1,1,44633,39,Female,35000-49999,BachelorDegree
55,9,8,1,8423,39,Female,35000-49999,BachelorDegree
55,10,7,0,51814,39,Female,35000-49999,BachelorDegree
55,11,5,1,29691,39,Female,35000-49999,BachelorDegree
55,12,6,1,19910,39,Female,35000-49999,BachelorDegree
55,13,2,1,36545,39,Female,35000-49999,BachelorDegree
55,14,1,1,26796,39,Female,35000-49999,BachelorDegree
55,15,2,1,32031,39,Female,35000-49999,BachelorDegree
55,16,4,1,10633,39,Female,35000-49999,BachelorDegree
55,17,6,1,12700,39,Female,35000-49999,BachelorDegree
55,18,1,0,125133,39,Female,35000-49999,BachelorDegree
55,19,8,0,70982,39,Female,35000-49999,BachelorDegree
55,20,8,1,53818,39,Female,35000-49999,BachelorDegree
55,21,8,1,35220,39,Female,35000-49999,BachelorDegree
55,22,7,1,85533,39,Female,35000-49999,BachelorDegree
55,23,6,1,44363,39,Female,35000-49999,BachelorDegree
55,24,2,0,20295,39,Female,35000-49999,BachelorDegree
55,25,7,1,123877,39,Female,35000-49999,BachelorDegree
55,26,3,0,128030,39,Female,35000-49999,BachelorDegree
55,27,7,1,34056,39,Female,35000-49999,BachelorDegree
55,28,2,0,53997,39,Female,35000-49999,BachelorDegree
55,29,2,0,29122,39,Female,35000-49999,BachelorDegree
55,30,4,0,196580,39,Female,35000-49999,BachelorDegree
55,31,4,1,1712,39,Female,35000-49999,BachelorDegree
55,32,7,0,20445,39,Female,35000-49999,BachelorDegree
55,33,8,0,21071,39,Female,35000-49999,BachelorDegree
55,34,8,0,20755,39,Female,35000-49999,BachelorDegree
55,35,6,0,22717,39,Female,35000-49999,BachelorDegree
55,36,1,0,10352,39,Female,35000-49999,BachelorDegree
56,1,5,1,12057,62,Female,Unanswered,BachelorDegree
56,2,5,0,18797,62,Female,Unanswered,BachelorDegree
56,3,7,1,49408,62,Female,Unanswered,BachelorDegree
56,4,3,0,9551,62,Female,Unanswered,BachelorDegree
56,5,3,1,17663,62,Female,Unanswered,BachelorDegree
56,6,1,1,7137,62,Female,Unanswered,BachelorDegree
56,7,8,0,33675,62,Female,Unanswered,BachelorDegree
56,8,4,0,32444,62,Female,Unanswered,BachelorDegree
56,9,1,0,7681,62,Female,Unanswered,BachelorDegree
56,10,8,0,20445,62,Female,Unanswered,BachelorDegree
56,11,4,0,19242,62,Female,Unanswered,BachelorDegree
56,12,3,0,5641,62,Female,Unanswered,BachelorDegree
56,13,1,0,19766,62,Female,Unanswered,BachelorDegree
56,14,8,0,26800,62,Female,Unanswered,BachelorDegree
56,15,7,0,19625,62,Female,Unanswered,BachelorDegree
56,16,1,0,13234,62,Female,Unanswered,BachelorDegree
56,17,3,0,10220,62,Female,Unanswered,BachelorDegree
56,18,2,0,12067,62,Female,Unanswered,BachelorDegree
56,19,1,0,30002,62,Female,Unanswered,BachelorDegree
56,20,1,0,24743,62,Female,Unanswered,BachelorDegree
56,21,4,0,16954,62,Female,Unanswered,BachelorDegree
56,22,4,0,13875,62,Female,Unanswered,BachelorDegree
56,23,8,0,22162,62,Female,Unanswered,BachelorDegree
56,24,8,0,9885,62,Female,Unanswered,BachelorDegree
56,25,7,1,16937,62,Female,Unanswered,BachelorDegree
56,26,4,0,12756,62,Female,Unanswered,BachelorDegree
56,27,1,0,8834,62,Female,Unanswered,BachelorDegree
56,28,3,0,13884,62,Female,Unanswered,BachelorDegree
56,29,3,0,21732,62,Female,Unanswered,BachelorDegree
56,30,8,0,19886,62,Female,Unanswered,BachelorDegree
56,31,2,0,18591,62,Female,Unanswered,BachelorDegree
56,32,2,0,11844,62,Female,Unanswered,BachelorDegree
56,33,3,0,14805,62,Female,Unanswered,BachelorDegree
56,34,1,1,35445,62,Female,Unanswered,BachelorDegree
56,35,4,0,23244,62,Female,Unanswered,BachelorDegree
56,36,8,0,13373,62,Female,Unanswered,BachelorDegree
57,1,5,1,17627,33,Male,50000-74999,SomeColl
57,2,1,1,14359,33,Male,50000-74999,SomeColl
57,3,7,1,12719,33,Male,50000-74999,SomeColl
57,4,7,0,16671,33,Male,50000-74999,SomeColl
57,5,1,0,9216,33,Male,50000-74999,SomeColl
57,6,1,1,10032,33,Male,50000-74999,SomeColl
57,7,2,0,10832,33,Male,50000-74999,SomeColl
57,8,8,0,12319,33,Male,50000-74999,SomeColl
57,9,3,0,11815,33,Male,50000-74999,SomeColl
57,10,2,0,5664,33,Male,50000-74999,SomeColl
57,11,6,0,6640,33,Male,50000-74999,SomeColl
57,12,6,1,16271,33,Male,50000-74999,SomeColl
57,13,8,0,5719,33,Male,50000-74999,SomeColl
57,14,1,1,14260,33,Male,50000-74999,SomeColl
57,15,8,0,9979,33,Male,50000-74999,SomeColl
57,16,5,0,8975,33,Male,50000-74999,SomeColl
57,17,3,0,5832,33,Male,50000-74999,SomeColl
57,18,2,0,2928,33,Male,50000-74999,SomeColl
57,19,5,0,16416,33,Male,50000-74999,SomeColl
57,20,3,0,2439,33,Male,50000-74999,SomeColl
57,21,2,0,7464,33,Male,50000-74999,SomeColl
57,22,1,0,12392,33,Male,50000-74999,SomeColl
57,23,3,0,3559,33,Male,50000-74999,SomeColl
57,24,2,0,3840,33,Male,50000-74999,SomeColl
57,25,2,0,14536,33,Male,50000-74999,SomeColl
57,26,8,0,8696,33,Male,50000-74999,SomeColl
57,27,5,0,6080,33,Male,50000-74999,SomeColl
57,28,5,1,4088,33,Male,50000-74999,SomeColl
57,29,7,0,7368,33,Male,50000-74999,SomeColl
57,30,3,0,4808,33,Male,50000-74999,SomeColl
57,31,5,0,8824,33,Male,50000-74999,SomeColl
57,32,1,0,11449,33,Male,50000-74999,SomeColl
57,33,4,0,9672,33,Male,50000-74999,SomeColl
57,34,3,0,4608,33,Male,50000-74999,SomeColl
57,35,2,0,7256,33,Male,50000-74999,SomeColl
57,36,1,0,9176,33,Male,50000-74999,SomeColl
58,1,5,1,14631,27,Male,35000-49999,BachelorDegree
58,2,1,1,29637,27,Male,35000-49999,BachelorDegree
58,3,7,1,16824,27,Male,35000-49999,BachelorDegree
58,4,4,1,5831,27,Male,35000-49999,BachelorDegree
58,5,3,1,26596,27,Male,35000-49999,BachelorDegree
58,6,1,1,17199,27,Male,35000-49999,BachelorDegree
58,7,6,1,21697,27,Male,35000-49999,BachelorDegree
58,8,1,1,149170,27,Male,35000-49999,BachelorDegree
58,9,8,1,5880,27,Male,35000-49999,BachelorDegree
58,10,4,1,21416,27,Male,35000-49999,BachelorDegree
58,11,5,1,7505,27,Male,35000-49999,BachelorDegree
58,12,6,1,19461,27,Male,35000-49999,BachelorDegree
58,13,2,1,29943,27,Male,35000-49999,BachelorDegree
58,14,1,1,16072,27,Male,35000-49999,BachelorDegree
58,15,2,1,35742,27,Male,35000-49999,BachelorDegree
58,16,4,1,17055,27,Male,35000-49999,BachelorDegree
58,17,6,1,14643,27,Male,35000-49999,BachelorDegree
58,18,7,1,21632,27,Male,35000-49999,BachelorDegree
58,19,3,1,16216,27,Male,35000-49999,BachelorDegree
58,20,8,1,68369,27,Male,35000-49999,BachelorDegree
58,21,3,0,42378,27,Male,35000-49999,BachelorDegree
58,22,8,0,73737,27,Male,35000-49999,BachelorDegree
58,23,3,0,39827,27,Male,35000-49999,BachelorDegree
58,24,3,1,11369,27,Male,35000-49999,BachelorDegree
58,25,7,1,51479,27,Male,35000-49999,BachelorDegree
58,26,2,1,27168,27,Male,35000-49999,BachelorDegree
58,27,7,1,47577,27,Male,35000-49999,BachelorDegree
58,28,5,1,173234,27,Male,35000-49999,BachelorDegree
58,29,8,0,82810,27,Male,35000-49999,BachelorDegree
58,30,5,1,82518,27,Male,35000-49999,BachelorDegree
58,31,4,1,547731,27,Male,35000-49999,BachelorDegree
58,32,8,1,31023,27,Male,35000-49999,BachelorDegree
58,33,5,1,79232,27,Male,35000-49999,BachelorDegree
58,34,3,0,41064,27,Male,35000-49999,BachelorDegree
58,35,3,1,26231,27,Male,35000-49999,BachelorDegree
58,36,4,0,46792,27,Male,35000-49999,BachelorDegree
59,1,5,1,37231,38,Female,25000-34999,SomeColl
59,2,3,0,47509,38,Female,25000-34999,SomeColl
59,3,7,1,13707,38,Female,25000-34999,SomeColl
59,4,7,0,17886,38,Female,25000-34999,SomeColl
59,5,7,0,8233,38,Female,25000-34999,SomeColl
59,6,1,1,21599,38,Female,25000-34999,SomeColl
59,7,4,0,51906,38,Female,25000-34999,SomeColl
59,8,2,0,53647,38,Female,25000-34999,SomeColl
59,9,7,0,17980,38,Female,25000-34999,SomeColl
59,10,7,0,30994,38,Female,25000-34999,SomeColl
59,11,5,1,27816,38,Female,25000-34999,SomeColl
59,12,6,1,16689,38,Female,25000-34999,SomeColl
59,13,6,0,28352,38,Female,25000-34999,SomeColl
59,14,1,1,48716,38,Female,25000-34999,SomeColl
59,15,2,1,45127,38,Female,25000-34999,SomeColl
59,16,6,0,50217,38,Female,25000-34999,SomeColl
59,17,3,0,17085,38,Female,25000-34999,SomeColl
59,18,7,1,22393,38,Female,25000-34999,SomeColl
59,19,5,0,30461,38,Female,25000-34999,SomeColl
59,20,3,0,44736,38,Female,25000-34999,SomeColl
59,21,8,1,36886,38,Female,25000-34999,SomeColl
59,22,1,0,18420,38,Female,25000-34999,SomeColl
59,23,7,0,44040,38,Female,25000-34999,SomeColl
59,24,4,0,47976,38,Female,25000-34999,SomeColl
